"SAMPLING_REQUIREMENT","SPECIES_CODE","LENGTH_WEIGHT_A_MALE","LENGTH_WEIGHT_B_MALE","LENGTH_WEIGHT_A_FEMALE","LENGTH_WEIGHT_B_FEMALE","LENGTH_WEIGHT_A_UNSPECIFIED","LENGTH_WEIGHT_B_UNSPECIFIED","MAXIMUM_LENGTH","MATURE_LENGTH","LENGTH_TYPE","LENGTH_UNITS","WEIGHT_TYPE","WEIGHT_UNITS"
"Georges Bank",909,0.017164694000000001,2.4797106860000002,0.017164694000000001,2.4797106860000002,0.017164694000000001,2.4797106860000002,15,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",924,0.033481278000000003,2.5908777070000002,0.033481278000000003,2.5908777070000002,0.033481278000000003,2.5908777070000002,13,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",947,0.001895304,3.1545720350000002,0.001895304,3.1545720350000002,0.001895304,3.1545720350000002,87,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",967,0.427816478,1.784989868,0.427816478,1.784989868,0.427816478,1.784989868,40,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",983,0.0033851710000000002,3.009604231,0.0033851710000000002,3.009604231,0.0033851710000000002,3.009604231,86,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",1006,0.032659698000000001,2.9141624629999998,0.032659698000000001,2.9141624629999998,0.032659698000000001,2.9141624629999998,13,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",1028,0.0020287870000000002,2.6791480320000001,0.0020287870000000002,2.6791480320000001,0.0020287870000000002,2.6791480320000001,50,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",1030,0.004082759,2.463704168,0.004082759,2.463704168,0.004082759,2.463704168,45,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",1054,0.00049126699999999998,3.5413183020000001,0.00049126699999999998,3.5413183020000001,0.00049126699999999998,3.5413183020000001,44,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",1064,0.0055767270000000001,2.7508875609999999,0.0055767270000000001,2.7508875609999999,0.0055767270000000001,2.7508875609999999,21,,"","","Total Weight","Grams"
"Georges Bank",1191,0.0039449239999999998,3.1004584190000002,0.0039449239999999998,3.1004584190000002,0.0039449239999999998,3.1004584190000002,45,40,"Total Length","Centimeters","Total Weight","Grams"
"Georges Bank",1215,1.830350527,0.149087575,1.830350527,0.149087575,1.830350527,0.149087575,8,,"","","Total Weight","Grams"
"Georges Bank",1264,0.00028847600000000002,3.6079923040000001,0.00028847600000000002,3.6079923040000001,0.00028847600000000002,3.6079923040000001,82,,"","","Total Weight","Grams"
"Georges Bank",2000,,,,,,,200,30,"Carapace Width","Centimeters","Total Weight","Grams"
"Georges Bank",2510,0.001005798,2.529322246,0.001005798,2.529322246,0.001005798,2.529322246,91,,"Carapace Width","Millimeters","Total Weight","Grams"
"Georges Bank",2511,0.00065311299999999998,2.660699052,0.00076391000000000002,2.6349001350000001,0.00035611900000000001,2.7936997020000001,200,30,"Carapace Width","Millimeters","Total Weight","Grams"
"Georges Bank",2512,,,,,,,200,30,"Carapace Width","Millimeters","Total Weight","Grams"
"Georges Bank",2513,0.00086212099999999998,2.5914962259999998,0.00062812700000000003,2.6886102439999999,0.00086212099999999998,2.5914962259999998,200,30,"Carapace Width","Millimeters","Total Weight","Grams"
"Georges Bank",2519,,,,,,,200,30,"Carapace Width","Millimeters","Total Weight","Grams"
"Georges Bank",2520,0.0026789600000000002,2.605361663,0.0026789600000000002,2.605361663,0.0026789600000000002,2.605361663,71,,"Carapace Width","Millimeters","Total Weight","Grams"
"Georges Bank",2521,0.003863273,2.468613495,0.005602592,2.3422880369999999,0.003863273,2.468613495,200,30,"Carapace Width","Millimeters","Total Weight","Grams"
"Georges Bank",2523,0.00041817200000000002,2.9752309860000001,0.00067532499999999995,2.8640123540000002,0.00060087900000000002,2.8927549520000002,200,30,"Carapace Width","Millimeters","Total Weight","Grams"
"Georges Bank",2526,0.00060738899999999995,2.8749066110000001,0.00080716499999999999,2.7858235470000001,0.00060738899999999995,2.8749066110000001,200,30,"Carapace Width","Millimeters","Total Weight","Grams"
"Georges Bank",2527,0.0068511010000000001,2.3168982730000001,0.0068511010000000001,2.3168982730000001,0.0068511010000000001,2.3168982730000001,200,30,"Carapace Width","Millimeters","Total Weight","Grams"
"Georges Bank",2528,0.000303417,3.1282403759999999,0.000303417,3.1282403759999999,0.000303417,3.1282403759999999,200,30,"Carapace Width","Millimeters","Total Weight","Grams"
"Georges Bank",2531,,,,,,,200,30,"Carapace Width","Millimeters","Total Weight","Grams"
"Georges Bank",2532,0.00030709299999999998,2.9576025399999999,0.00041992,2.866609204,0.00030709299999999998,2.9576025399999999,200,30,"Carapace Width","Millimeters","Total Weight","Grams"
"Georges Bank",2541,10.086676430000001,-0.51720301700000004,10.086676430000001,-0.51720301700000004,10.086676430000001,-0.51720301700000004,20,,"","","Total Weight","Grams"
"Georges Bank",2550,0.001280624,2.8962258400000001,0.0018876979999999999,2.8135951669999999,0.001280624,2.8962258400000001,200,30,"Carapace Length","Millimeters","Total Weight","Grams"
"Georges Bank",2555,0.0046516200000000004,2.5443359540000001,0.0046516200000000004,2.5443359540000001,0.0046516200000000004,2.5443359540000001,26,,"","","Total Weight","Grams"
"Georges Bank",2556,0.096001742000000001,1.376263934,0.096001742000000001,1.376263934,0.096001742000000001,1.376263934,28,,"","","Total Weight","Grams"
"Georges Bank",4321,0.000093800000000000003,3.0532375639999998,0.000093800000000000003,3.0532375639999998,0.000093800000000000003,3.0532375639999998,200,30,"Shell Height","Millimeters","Total Weight","Grams"
"Georges Bank",4322,0.00022146500000000001,2.8927617200000002,0.00022146500000000001,2.8927617200000002,0.00022146500000000001,2.8927617200000002,200,30,"Shell Height","Millimeters","Total Weight","Grams"
"Georges Bank",4500,1.6136084850000001,1.536377364,1.6136084850000001,1.536377364,1.6136084850000001,1.536377364,200,30,"Mantle Length","Centimeters","Total Weight","Grams"
"Georges Bank",4511,0.13164694299999999,2.35342574,0.13164694299999999,2.35342574,0.13164694299999999,2.35342574,100,0,"Mantle Length","Centimeters","Total Weight","Grams"
"Georges Bank",4512,0.15067473100000001,2.3410892190000001,0.15067473100000001,2.3410892190000001,0.15067473100000001,2.3410892190000001,200,30,"Mantle Length","Centimeters","Total Weight","Grams"
"Georges Bank",4541,0.25346303100000001,2.2089745160000001,0.25346303100000001,2.2089745160000001,0.25346303100000001,2.2089745160000001,19,,"Mantle Length","Centimeters","Total Weight","Grams"
"Georges Bank",4584,0.20169761999999999,2.139142289,0.20169761999999999,2.139142289,0.20169761999999999,2.139142289,15,,"Mantle Length","Centimeters","Total Weight","Grams"
"Georges Bank",9999,0.01,3,0.01,3,0.01,3,200,0,"","Centimeters","Total Weight","Grams"
